detid,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc,lat,lon
10460006,4366,2023-12-05T18:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,6.0,4808.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077694,11.526194
10493001,4617,2023-12-05T18:00:00.000+01:00,137,anyVehicle,0.0,carOrLightVehicle,12.0,5094.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.16592,11.493529
10493002,4618,2023-12-05T18:00:00.000+01:00,138,anyVehicle,0.0,carOrLightVehicle,11.0,5095.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165882,11.493529
10493003,4619,2023-12-05T18:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,12.0,5096.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165535,11.492742
10493004,4620,2023-12-05T18:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,5.0,5097.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.166092,11.492485
10493005,4621,2023-12-05T18:00:00.000+01:00,130,anyVehicle,0.0,carOrLightVehicle,24.0,5098.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165775,11.494446
10493006,4622,2023-12-05T18:00:00.000+01:00,135,anyVehicle,0.0,carOrLightVehicle,18.0,5099.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165745,11.494425
10493007,4623,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5100.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.1655,11.492649
10493008,4624,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0,5101.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165504,11.492688
10493009,4625,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,4.0,5102.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165943,11.492577
10495001,4631,2023-12-05T18:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,2.0,5108.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.12018,11.570165
10495002,4632,2023-12-05T18:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,29.0,5109.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.120678,11.570314
10495003,4633,2023-12-05T18:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,16.0,5110.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.120857,11.570941
10495004,4634,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5111.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.12047,11.570639
10498001,4661,2023-12-05T18:00:00.000+01:00,111,anyVehicle,0.0,carOrLightVehicle,9.0,5141.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.14769,11.52821
10498002,4662,2023-12-05T18:00:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,10.0,5142.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147663,11.528189
10498003,4663,2023-12-05T18:00:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,16.0,5143.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147907,11.527125
10498004,4664,2023-12-05T18:00:00.000+01:00,108,anyVehicle,0.0,carOrLightVehicle,24.0,5144.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147934,11.527145
10507001,4694,2023-12-05T18:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0,5183.0,LZA-Detektor,Marsstr./ SpatenbrÃ¤uausfahrt,48.145115,11.553097
10518009,4753,2023-12-05T18:00:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,8.0,5242.0,LZA-Detektor,Tegernseer Land-/ Alpenstr.,48.1171,11.581638
10518010,4754,2023-12-05T18:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,3.0,5243.0,LZA-Detektor,Tegernseer Land-/ Alpenstr.,48.11756,11.582023
10519002,4756,2023-12-05T18:00:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,26.0,5245.0,LZA-Detektor,Milbertshofener-/ SchleiÃheimer Str.,48.18502,11.566364
10519003,4757,2023-12-05T18:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,5.0,5246.0,LZA-Detektor,Milbertshofener-/ SchleiÃheimer Str.,48.185024,11.566416
10519004,4758,2023-12-05T18:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,41.0,5247.0,LZA-Detektor,Milbertshofener-/ SchleiÃheimer Str.,48.184734,11.566444
10519005,4759,2023-12-05T18:00:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,33.0,5248.0,LZA-Detektor,Milbertshofener-/ SchleiÃheimer Str.,48.184574,11.566808
10519016,4763,2023-12-05T18:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0,5252.0,LZA-Detektor,Milbertshofener-/ SchleiÃheimer Str.,48.184605,11.566794
10531001,4838,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,5.0,5339.0,LZA-Detektor,Regerstr./ Weilerschule,48.123035,11.586976
10531002,4839,2023-12-05T18:00:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,4.0,5340.0,LZA-Detektor,Regerstr./ Weilerschule,48.123573,11.587321
10534001,4864,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5365.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.09,11.5209465
10534002,4865,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5366.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.09001,11.520903
10534003,4866,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5367.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.0905,11.520575
10534004,4867,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5368.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.090527,11.520602
10534005,4868,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5369.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.090965,11.52124
10534006,4869,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5370.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.090958,11.52128
10534007,4870,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5371.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.09065,11.521141
10534008,4871,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5372.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.090504,11.5216875
10534009,4872,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5373.0,LZA-Detektor,Aidenbach-/ Lochhamer Str.,48.09048,11.521742
10560001,4995,2023-12-05T18:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,11.0,5503.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153416,11.62863
10560002,4996,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,24.0,5504.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153446,11.628566
10560003,4997,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,84.0,5505.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153446,11.629085
10560004,4998,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,28.0,5506.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.15346,11.62877
10560005,4999,2023-12-05T18:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,17.0,5507.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153996,11.62941
10560006,5000,2023-12-05T18:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,11.0,5508.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.15408,11.629467
10560007,5001,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,4.0,5509.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153988,11.62949
10560008,5002,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,3.0,5510.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153515,11.6303625
10560009,5003,2023-12-05T18:00:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,3.0,5511.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.15349,11.63036
10560010,5004,2023-12-05T18:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,26.0,5512.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153484,11.629839
10560011,5005,2023-12-05T18:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,4.0,5513.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.15347,11.630154
10560012,5006,2023-12-05T18:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,40.0,5514.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153027,11.629406
10560013,5007,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,10.0,5515.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.152943,11.629326
10560014,5008,2023-12-05T18:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,19.0,5516.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.15322,11.629404
10560018,5012,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5520.0,LZA-Detektor,Cosima-/ Englschalkinger Str.,48.153942,11.629553
10582001,5177,2023-12-05T18:00:00.000+01:00,77,anyVehicle,0.0,carOrLightVehicle,4.0,5686.0,LZA-Detektor,SchleiÃheimer-/ Rathenaustr.,48.20112,11.564362
10582002,5178,2023-12-05T18:00:00.000+01:00,117,anyVehicle,0.0,carOrLightVehicle,6.0,5687.0,LZA-Detektor,SchleiÃheimer-/ Rathenaustr.,48.201115,11.5643215
10582003,5179,2023-12-05T18:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,2.0,5688.0,LZA-Detektor,SchleiÃheimer-/ Rathenaustr.,48.201763,11.564073
10582004,5180,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,3.0,5689.0,LZA-Detektor,SchleiÃheimer-/ Rathenaustr.,48.201767,11.5641165
10597001,5312,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,9.0,5821.0,LZA-Detektor,Liebig-/ Triftstr.,48.14116,11.588556
10597002,5313,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,37.0,5822.0,LZA-Detektor,Liebig-/ Triftstr.,48.141117,11.589073
10597003,5314,2023-12-05T18:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,5823.0,LZA-Detektor,Liebig-/ Triftstr.,48.14104,11.588775
10597004,5315,2023-12-05T18:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5824.0,LZA-Detektor,Liebig-/ Triftstr.,48.14126,11.588913
10604001,5376,2023-12-05T18:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,42.0,5891.0,LZA-Detektor,Lazarett-/ Nymphenburger Str.,48.15041,11.544701
10632001,5515,2023-12-05T18:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,9.0,6044.0,LZA-Detektor,Maria-Eich-/ Paosostr.,48.144104,11.452552
10632002,5516,2023-12-05T18:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,6045.0,LZA-Detektor,Maria-Eich-/ Paosostr.,48.144238,11.452744
10632003,5517,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6046.0,LZA-Detektor,Maria-Eich-/ Paosostr.,48.144012,11.45265
10642002,5553,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6085.0,LZA-Detektor,Baumkirchner-/ Josephsburgstr.,48.127117,11.629499
10674001,5790,2023-12-05T18:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0,6326.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.116405,11.556801
10674002,5791,2023-12-05T18:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,8.0,6327.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.116543,11.556955
10674003,5792,2023-12-05T18:00:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,15.0,6328.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.116528,11.556993
10674004,5793,2023-12-05T18:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,14.0,6329.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.117012,11.5568285
10674005,5794,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6330.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.116962,11.556802
10674006,5795,2023-12-05T18:00:00.000+01:00,88,anyVehicle,0.0,carOrLightVehicle,15.0,6331.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.117302,11.557376
10674007,5796,2023-12-05T18:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,25.0,6332.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.11729,11.557416
10674008,5797,2023-12-05T18:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,10.0,6333.0,LZA-Detektor,SchÃ¤ftlarnstr./ GroÃmarkthalle,48.11681,11.557415
10723001,6141,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6693.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129387,11.601954
10723002,6142,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6694.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129356,11.601952
10723003,6143,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6695.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.12928,11.602101
10723004,6144,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6696.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129253,11.602096
10723005,6145,2023-12-05T18:00:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,2.0,6697.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129284,11.601511
10723006,6146,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,6698.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.12919,11.601362
10723007,6147,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6699.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129448,11.601371
10723008,6148,2023-12-05T18:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,18.0,6700.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129482,11.601369
10723009,6149,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,3.0,6701.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129612,11.601172
10723010,6150,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6702.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.12967,11.602034
10723011,6151,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6703.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129757,11.602167
10723012,6152,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6704.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129528,11.601404
10723013,6153,2023-12-05T18:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,6705.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129406,11.601837
10723014,6154,2023-12-05T18:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0,6706.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.12935,11.601452
10723015,6155,2023-12-05T18:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0,6707.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.12972,11.601866
10723016,6156,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,6708.0,LZA-Detektor,Breisacher-/ WÃ¶rthstr.,48.129543,11.6019535
10743001,6281,2023-12-05T18:00:00.000+01:00,155,anyVehicle,0.0,carOrLightVehicle,31.0,6837.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.096653,11.645661
10743002,6282,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,13.0,6838.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.096916,11.646568
10743003,6283,2023-12-05T18:00:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,17.0,6839.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.0969,11.646614
10743004,6284,2023-12-05T18:00:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,15.0,6840.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.096268,11.647204
10743005,6285,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,20.0,6841.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.095993,11.64635
10743006,6286,2023-12-05T18:00:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,32.0,6842.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.096004,11.646311
10743007,6287,2023-12-05T18:00:00.000+01:00,38,anyVehicle,0.0,carOrLightVehicle,62.0,6843.0,LZA-Detektor,Carl-Wery-/ Putzbrunner Str.,48.0961,11.646322
10769002,6451,2023-12-05T18:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,66.0,7008.0,LZA-Detektor,Blumenauer-/ Weinbergerstr.,48.14004,11.456816
10836001,6760,2023-12-05T18:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,28.0,7327.0,LZA-Detektor,BÃ¤cker-/ Josef-Retzer-Str.,48.14409,11.460843
10836002,6761,2023-12-05T18:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,16.0,7328.0,LZA-Detektor,BÃ¤cker-/ Josef-Retzer-Str.,48.14401,11.461279
10838002,6778,2023-12-05T18:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,26.0,7345.0,LZA-Detektor,Allacher-/ Netzerstr.,48.171078,11.50826
10866003,6899,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,99.0,7466.0,LZA-Detektor,Auerfeld-/ Schornstr.,48.124226,11.58962
10866004,6900,2023-12-05T18:00:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,10.0,7467.0,LZA-Detektor,Auerfeld-/ Schornstr.,48.12377,11.590489
10866005,6901,2023-12-05T18:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,4.0,7468.0,LZA-Detektor,Auerfeld-/ Schornstr.,48.12405,11.589977
10866006,6902,2023-12-05T18:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0,7469.0,LZA-Detektor,Auerfeld-/ Schornstr.,48.123806,11.589933
10885001,7014,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,7582.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.140343,11.530706
10885002,7015,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,7583.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.140316,11.530703
10885003,7016,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,7584.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.14023,11.529742
10885004,7017,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,7585.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.140255,11.529745
10885005,7018,2023-12-05T18:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,0.0,7586.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.140415,11.53024
10885006,7019,2023-12-05T18:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,0.0,7587.0,LZA-Detektor,Landsberger-/ Barthstr. (FgÃ),48.14016,11.530132
10915001,7201,2023-12-05T18:00:00.000+01:00,86,anyVehicle,0.0,carOrLightVehicle,8.0,7769.0,LZA-Detektor,Putzbrunner Str./ Europaschule,48.09789,11.640986
10915002,7202,2023-12-05T18:00:00.000+01:00,114,anyVehicle,0.0,carOrLightVehicle,15.0,7770.0,LZA-Detektor,Putzbrunner Str./ Europaschule,48.098118,11.639938
10933001,7305,2023-12-05T18:00:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,10.0,7873.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.179234,11.486897
10933002,7306,2023-12-05T18:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,1.0,7874.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.17926,11.486883
10933003,7307,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,3.0,7875.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.179623,11.486891
10933004,7308,2023-12-05T18:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,4.0,7876.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.179646,11.486897
10933005,7309,2023-12-05T18:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,10.0,7877.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.179573,11.488041
10933006,7310,2023-12-05T18:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,8.0,7878.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.17954,11.487962
10933007,7311,2023-12-05T18:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,8.0,7879.0,LZA-Detektor,Allacher-/ Von-Kahr-Str.,48.179504,11.4879675
10939004,7358,2023-12-05T18:00:00.000+01:00,163,anyVehicle,0.0,carOrLightVehicle,40.0,7930.0,LZA-Detektor,Nymphenburger-/ Alfonsstr.,48.15081,11.54186
10939005,7359,2023-12-05T18:00:00.000+01:00,145,anyVehicle,0.0,carOrLightVehicle,29.0,7931.0,LZA-Detektor,Nymphenburger-/ Alfonsstr.,48.150974,11.540803
10976001,7601,2023-12-05T18:00:00.000+01:00,163,anyVehicle,0.0,carOrLightVehicle,18.0,8182.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192963,11.502917
10976002,7602,2023-12-05T18:00:00.000+01:00,158,anyVehicle,0.0,carOrLightVehicle,14.0,8183.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192932,11.502914
10976003,7603,2023-12-05T18:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,3.0,8184.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192448,11.502107
10976004,7604,2023-12-05T18:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,31.0,8185.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192448,11.502066
10976005,7605,2023-12-05T18:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,14.0,8186.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.19245,11.502017
10976006,7606,2023-12-05T18:00:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,17.0,8187.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.19291,11.501508
10976007,7607,2023-12-05T18:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,15.0,8188.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192963,11.501317
10976008,7608,2023-12-05T18:00:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,12.0,8189.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192993,11.501324
10976009,7609,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,8190.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.19284,11.501868
10976010,7610,2023-12-05T18:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,69.0,8191.0,LZA-Detektor,Dachauer-/ Max-Born-Str.,48.192932,11.502427
10997001,7718,2023-12-05T18:00:00.000+01:00,123,anyVehicle,0.0,carOrLightVehicle,14.0,8300.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206528,11.458162
10997002,7719,2023-12-05T18:00:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,8.0,8301.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.205692,11.457657
10997003,7720,2023-12-05T18:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,15.0,8302.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.20587,11.457687
10997004,7721,2023-12-05T18:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,21.0,8303.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206028,11.45778
10997005,7722,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,47.0,8304.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206215,11.457634
10997006,7723,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,38.0,8305.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206238,11.457662
10997007,7724,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,9.0,8306.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.20634,11.457554
10997008,7725,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,8307.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206287,11.457861
10997009,7726,2023-12-05T18:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,7.0,8308.0,LZA-Detektor,Eversbusch-/ Otto-Warburg-Str.,48.206497,11.458213
11017003,7832,2023-12-05T18:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,10.0,8414.0,LZA-Detektor,Gleim-/ Weltenburger Str.,48.14141,11.627037
11017004,7833,2023-12-05T18:00:00.000+01:00,72,anyVehicle,0.0,carOrLightVehicle,12.0,8415.0,LZA-Detektor,Gleim-/ Weltenburger Str.,48.1419,11.627265
11028001,7881,2023-12-05T18:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,13.0,8465.0,LZA-Detektor,Rhein-/ Mainzer Str.,48.167046,11.581254
