,DETEKTO,LZANR,NAME,DET_IND,DET_NAM,dtctr_t,dtctr_l,geometry
2079,10532003,532.0,Mars-/ Pappenheimstr.,3.0,DV41,LZA-Detektor,,POINT (11.5490664 48.1461881)
2080,10532004,532.0,Mars-/ Pappenheimstr.,4.0,DV42,LZA-Detektor,,POINT (11.549041 48.146154)
2081,10534001,534.0,Aidenbach-/ Lochhamer Str.,1.0,D11,LZA-Detektor,,POINT (11.5209465 48.09)
2082,10534002,534.0,Aidenbach-/ Lochhamer Str.,2.0,D12,LZA-Detektor,,POINT (11.520903 48.09001)
2083,10534003,534.0,Aidenbach-/ Lochhamer Str.,3.0,D21,LZA-Detektor,,POINT (11.520575 48.0905)
2084,10534004,534.0,Aidenbach-/ Lochhamer Str.,4.0,D22,LZA-Detektor,,POINT (11.520602 48.090527)
2085,10534005,534.0,Aidenbach-/ Lochhamer Str.,5.0,D31,LZA-Detektor,,POINT (11.52124 48.090965)
2086,10534006,534.0,Aidenbach-/ Lochhamer Str.,6.0,D32,LZA-Detektor,,POINT (11.52128 48.090958)
2087,10534007,534.0,Aidenbach-/ Lochhamer Str.,7.0,D33,LZA-Detektor,,POINT (11.521141 48.09065)
2088,10534008,534.0,Aidenbach-/ Lochhamer Str.,8.0,D41,LZA-Detektor,,POINT (11.5216875 48.090504)
2089,10534009,534.0,Aidenbach-/ Lochhamer Str.,9.0,D42,LZA-Detektor,,POINT (11.521742 48.09048)
2090,10537016,537.0,Haberland-/ Lortzingstr.,16.0,D11,LZA-Detektor,,POINT (11.455581 48.149967)
2091,10537017,537.0,Haberland-/ Lortzingstr.,17.0,D12,LZA-Detektor,,POINT (11.45554 48.14998)
2092,10537018,537.0,Haberland-/ Lortzingstr.,18.0,D21,LZA-Detektor,,POINT (11.455527 48.150055)
2093,10537019,537.0,Haberland-/ Lortzingstr.,19.0,D22,LZA-Detektor,,POINT (11.455486 48.150066)
2094,10537020,537.0,Haberland-/ Lortzingstr.,20.0,D31,LZA-Detektor,,POINT (11.454993 48.15063)
2095,10537021,537.0,Haberland-/ Lortzingstr.,21.0,D41,LZA-Detektor,,POINT (11.456007 48.151142)
2096,10537022,537.0,Haberland-/ Lortzingstr.,22.0,D51,LZA-Detektor,,POINT (11.45604 48.15104)
2097,10537023,537.0,Haberland-/ Lortzingstr.,23.0,D52,LZA-Detektor,,POINT (11.456087 48.151035)
2098,10537024,537.0,Haberland-/ Lortzingstr.,24.0,D71,LZA-Detektor,,POINT (11.456926 48.150845)
2099,10537025,537.0,Haberland-/ Lortzingstr.,25.0,D72,LZA-Detektor,,POINT (11.456931 48.15081)
2100,10537026,537.0,Haberland-/ Lortzingstr.,26.0,DV51,LZA-Detektor,,POINT (11.456284 48.151123)
2101,10537027,537.0,Haberland-/ Lortzingstr.,27.0,DV52,LZA-Detektor,,POINT (11.45624 48.151134)
2102,10537028,537.0,Haberland-/ Lortzingstr.,28.0,DV53,LZA-Detektor,,POINT (11.456198 48.151142)
2103,10537029,,,,,,,POINT (11.456288 48.150833)
2104,10547001,547.0,Arnulfstr./ Landshuter Allee,1.0,D11,LZA-Detektor,,POINT (11.536924 48.146291)
2105,10547002,547.0,Arnulfstr./ Landshuter Allee,2.0,D12,LZA-Detektor,,POINT (11.5369181 48.146272)
2106,10547003,547.0,Arnulfstr./ Landshuter Allee,3.0,D13,LZA-Detektor,,POINT (11.536786 48.146339)
2107,10547004,547.0,Arnulfstr./ Landshuter Allee,4.0,D21,LZA-Detektor,,POINT (11.5367747 48.1462566)
2108,10547005,547.0,Arnulfstr./ Landshuter Allee,5.0,D22,LZA-Detektor,,POINT (11.536764 48.1462327)
2109,10547006,547.0,Arnulfstr./ Landshuter Allee,6.0,D41,LZA-Detektor,,POINT (11.535815 48.145816)
2110,10547007,547.0,Arnulfstr./ Landshuter Allee,7.0,D42,LZA-Detektor,,POINT (11.535768 48.145814)
2111,10547008,547.0,Arnulfstr./ Landshuter Allee,8.0,D43,LZA-Detektor,,POINT (11.535712 48.145807)
2112,10547009,547.0,Arnulfstr./ Landshuter Allee,9.0,D81,LZA-Detektor,,POINT (11.534888 48.146217)
2113,10547010,547.0,Arnulfstr./ Landshuter Allee,10.0,D82,LZA-Detektor,,POINT (11.534895 48.146238)
2114,10547011,547.0,Arnulfstr./ Landshuter Allee,11.0,D91,LZA-Detektor,,POINT (11.535128 48.146249)
2115,10547012,547.0,Arnulfstr./ Landshuter Allee,12.0,D92,LZA-Detektor,,POINT (11.535144 48.146271)
2116,10547013,547.0,Arnulfstr./ Landshuter Allee,13.0,D111,LZA-Detektor,,POINT (11.535906 48.146682)
2117,10547014,547.0,Arnulfstr./ Landshuter Allee,14.0,D112,LZA-Detektor,,POINT (11.535985 48.146721)
2118,10547015,547.0,Arnulfstr./ Landshuter Allee,15.0,D113,LZA-Detektor,,POINT (11.536001 48.146673)
2119,10549001,549.0,Bodensee-/ Mainaustr.,1.0,D31,LZA-Detektor,,POINT (11.434971 48.14459)
2120,10549002,549.0,Bodensee-/ Mainaustr.,2.0,D32,LZA-Detektor,,POINT (11.435015 48.144596)
2121,10560001,560.0,Cosima-/ Englschalkinger Str.,1.0,D11,LZA-Detektor,,POINT (11.62863 48.153416)
2122,10560002,560.0,Cosima-/ Englschalkinger Str.,2.0,D12,LZA-Detektor,,POINT (11.628566 48.153446)
2123,10560003,560.0,Cosima-/ Englschalkinger Str.,3.0,D21,LZA-Detektor,,POINT (11.629085 48.153446)
2124,10560004,560.0,Cosima-/ Englschalkinger Str.,4.0,D22,LZA-Detektor,,POINT (11.62877 48.15346)
2125,10560005,560.0,Cosima-/ Englschalkinger Str.,5.0,D41,LZA-Detektor,,POINT (11.62941 48.153996)
